Id,rating
830327,4
830328,3
830329,3
830330,3
830331,4
830332,2
830333,3
830334,3
830335,4
830336,4
830337,4
830338,3
830339,3
830340,4
830341,3
830342,3
830343,3
830344,4
830345,3
830346,4
830347,4
830348,3
830349,4
830350,3
830351,4
830352,4
830353,3
830354,4
830355,3
830356,4
830357,4
830358,3
830359,4
830360,4
830361,3
830362,3
830363,5
830364,4
830365,4
830366,3
830367,5
830368,4
830369,3
830370,4
830371,5
830372,4
830373,3
830374,4
830375,4
830376,5
830377,4
830378,4
830379,4
830380,4
830381,4
830382,2
830383,4
830384,4
830385,4
830386,3
830387,4
830388,3
830389,3
830390,3
830391,4
830392,5
830393,4
830394,5
830395,3
830396,3
830397,5
830398,3
830399,3
830400,4
830401,4
830402,3
830403,5
830404,3
830405,3
830406,3
830407,4
830408,3
830409,4
830410,3
830411,5
830412,3
830413,4
830414,4
830415,4
830416,4
830417,4
830418,3
830419,4
830420,3
830421,4
830422,4
830423,3
830424,4
830425,4
830426,4
830427,3
830428,3
830429,5
830430,3
830431,4
830432,4
830433,4
830434,3
830435,4
830436,4
830437,4
830438,4
830439,3
830440,5
830441,4
830442,4
830443,4
830444,4
830445,4
830446,4
830447,4
830448,4
830449,4
830450,4
830451,4
830452,4
830453,4
830454,4
830455,4
830456,3
830457,3
830458,4
830459,5
830460,4
830461,4
830462,4
830463,4
830464,3
830465,4
830466,4
830467,3
830468,5
830469,4
830470,4
830471,4
830472,4
830473,4
830474,4
830475,4
830476,4
830477,4
830478,4
830479,4
830480,4
830481,4
830482,4
830483,4
830484,4
830485,3
830486,4
830487,4
830488,3
830489,4
830490,4
830491,4
830492,4
830493,4
830494,4
830495,4
830496,4
830497,4
830498,3
830499,4
830500,4
830501,3
830502,4
830503,4
830504,4
830505,2
830506,4
830507,4
830508,4
830509,4
830510,5
830511,4
830512,4
830513,4
830514,4
830515,4
830516,4
830517,4
830518,4
830519,4
830520,4
830521,4
830522,4
830523,4
830524,4
830525,4
830526,4
830527,4
830528,4
830529,3
830530,4
830531,4
830532,4
830533,4
830534,3
830535,4
830536,3
830537,4
830538,3
830539,4
830540,4
830541,4
830542,4
830543,4
830544,4
830545,4
830546,4
830547,4
830548,3
830549,4
830550,3
830551,4
830552,3
830553,2
830554,4
830555,4
830556,3
830557,4
830558,5
830559,5
830560,4
830561,4
830562,5
830563,4
830564,5
830565,4
830566,5
830567,4
830568,5
830569,4
830570,5
830571,3
830572,3
830573,2
830574,3
830575,4
830576,3
830577,3
830578,3
830579,3
830580,3
830581,4
830582,2
830583,3
830584,2
830585,1
830586,2
830587,3
830588,3
830589,1
830590,4
830591,4
830592,4
830593,4
830594,4
830595,4
830596,4
830597,3
830598,4
830599,4
830600,4
830601,4
830602,4
830603,4
830604,4
830605,3
830606,4
830607,3
830608,3
830609,3
830610,3
830611,3
830612,3
830613,4
830614,3
830615,3
830616,3
830617,3
830618,3
830619,3
830620,3
830621,3
830622,2
830623,3
830624,3
830625,3
830626,4
830627,2
830628,3
830629,3
830630,4
830631,2
830632,4
830633,3
830634,5
830635,4
830636,4
830637,4
830638,4
830639,4
830640,5
830641,4
830642,3
830643,4
830644,4
830645,4
830646,4
830647,4
830648,4
830649,4
830650,4
830651,4
830652,4
830653,2
830654,4
830655,4
830656,4
830657,4
830658,4
830659,3
830660,3
830661,4
830662,3
830663,4
830664,4
830665,3
830666,3
830667,4
830668,4
830669,4
830670,4
830671,3
830672,4
830673,5
830674,4
830675,3
830676,5
830677,3
830678,2
830679,4
830680,4
830681,4
830682,4
830683,4
830684,4
830685,4
830686,4
830687,4
830688,4
830689,4
830690,4
830691,4
830692,3
830693,4
830694,4
830695,4
830696,4
830697,4
830698,4
830699,3
830700,4
830701,3
830702,4
830703,3
830704,3
830705,3
830706,3
830707,4
830708,2
830709,4
830710,4
830711,3
830712,4
830713,4
830714,4
830715,4
830716,4
830717,3
830718,3
830719,3
830720,4
830721,5
830722,4
830723,4
830724,3
830725,4
830726,3
830727,4
830728,4
830729,3
830730,3
830731,4
830732,3
830733,4
830734,4
830735,4
830736,3
830737,3
830738,4
830739,3
830740,4
830741,4
830742,4
830743,4
830744,4
830745,5
830746,2
830747,4
830748,3
830749,4
830750,4
830751,3
830752,4
830753,3
830754,4
830755,3
830756,4
830757,4
830758,3
830759,4
830760,4
830761,2
830762,4
830763,3
830764,4
830765,4
830766,2
830767,4
830768,2
830769,4
830770,4
830771,3
830772,2
830773,5
830774,4
830775,4
830776,4
830777,4
830778,4
830779,4
830780,4
830781,4
830782,4
830783,5
830784,4
830785,3
830786,4
830787,4
830788,3
830789,3
830790,4
830791,4
830792,3
830793,3
830794,4
830795,2
830796,4
830797,2
830798,3
830799,4
830800,3
830801,2
830802,2
830803,3
830804,4
830805,3
830806,2
830807,4
830808,4
830809,4
830810,4
830811,4
830812,5
830813,4
830814,4
830815,3
830816,4
830817,3
830818,4
830819,2
830820,4
830821,4
830822,4
830823,5
830824,4
830825,5
830826,4
830827,4
830828,4
830829,5
830830,4
830831,4
830832,4
830833,4
830834,4
830835,4
830836,4
830837,4
830838,5
830839,4
830840,4
830841,4
830842,4
830843,4
830844,4
830845,4
830846,4
830847,4
830848,4
830849,4
830850,4
830851,4
830852,4
830853,3
830854,4
830855,4
830856,4
830857,4
830858,4
830859,4
830860,3
830861,3
830862,2
830863,3
830864,3
830865,3
830866,3
830867,3
830868,4
830869,3
830870,3
830871,2
830872,4
830873,3
830874,5
830875,2
830876,4
830877,5
830878,4
830879,4
830880,3
830881,4
830882,4
830883,3
830884,5
830885,4
830886,5
830887,4
830888,4
830889,5
830890,4
830891,5
830892,4
830893,4
830894,3
830895,4
830896,4
830897,3
830898,2
830899,3
830900,2
830901,4
830902,3
830903,4
830904,3
830905,4
830906,3
830907,3
830908,2
830909,3
830910,3
830911,2
830912,3
830913,2
830914,3
830915,4
830916,3
830917,4
830918,3
830919,3
830920,3
830921,4
830922,3
830923,4
830924,3
830925,3
830926,3
830927,3
830928,4
830929,3
830930,2
830931,3
830932,3
830933,5
830934,4
830935,4
830936,4
830937,5
830938,5
830939,5
830940,5
830941,5
830942,4
830943,4
830944,4
830945,4
830946,5
830947,4
830948,4
830949,5
830950,4
830951,5
830952,4
830953,3
830954,4
830955,5
830956,4
830957,4
830958,4
830959,4
830960,4
830961,4
830962,5
830963,4
830964,4
830965,4
830966,4
830967,4
830968,5
830969,5
830970,5
830971,4
830972,4
830973,4
830974,4
830975,2
830976,4
830977,4
830978,4
830979,4
830980,3
830981,2
830982,4
830983,4
830984,4
830985,4
830986,2
830987,4
830988,3
830989,3
830990,3
830991,3
830992,4
830993,4
830994,4
830995,4
830996,4
830997,3
830998,3
830999,4
831000,4
831001,4
831002,4
831003,4
831004,2
831005,4
831006,4
831007,3
831008,3
831009,4
831010,4
831011,3
831012,3
831013,4
831014,4
831015,4
831016,3
831017,3
831018,3
831019,3
831020,4
831021,4
831022,4
831023,4
831024,4
831025,4
831026,4
831027,4
831028,3
831029,3
831030,4
831031,4
831032,4
831033,3
831034,4
831035,3
831036,4
831037,4
831038,4
831039,4
831040,4
831041,4
831042,4
831043,4
831044,4
831045,4
831046,2
831047,3
831048,4
831049,3
831050,2
831051,3
831052,4
831053,3
831054,3
831055,2
831056,3
831057,4
831058,3
831059,3
831060,2
831061,7
831062,4
831063,4
831064,3
831065,4
831066,4
831067,4
831068,4
831069,4
831070,4
831071,4
831072,4
831073,4
831074,4
831075,3
831076,4
831077,4
831078,4
831079,3
831080,4
831081,4
831082,4
831083,4
831084,4
831085,4
831086,4
831087,4
831088,4
831089,4
831090,4
831091,4
831092,4
831093,3
831094,4
831095,4
831096,4
831097,5
831098,5
831099,5
831100,3
831101,4
831102,4
831103,4
831104,3
831105,4
831106,4
831107,2
831108,4
831109,3
831110,4
831111,4
831112,3
831113,4
831114,3
831115,3
831116,3
831117,4
831118,3
831119,3
831120,4
831121,4
831122,4
831123,4
831124,3
831125,3
831126,3
831127,4
831128,3
831129,2
831130,4
831131,2
831132,3
831133,3
831134,2
831135,3
831136,3
831137,3
831138,3
831139,2
831140,3
831141,4
831142,2
831143,3
831144,3
831145,3
831146,4
831147,3
831148,3
831149,3
831150,2
831151,3
831152,3
831153,3
831154,4
831155,3
831156,3
831157,3
831158,2
831159,3
831160,3
831161,3
831162,3
831163,3
831164,3
831165,2
831166,2
831167,4
831168,3
831169,3
831170,2
831171,3
831172,3
831173,4
831174,3
831175,3
831176,2
831177,3
831178,2
831179,4
831180,3
831181,3
831182,3
831183,2
831184,3
831185,3
831186,4
831187,4
831188,4
831189,2
831190,2
831191,4
831192,4
831193,3
831194,2
831195,3
831196,3
831197,3
831198,3
831199,4
831200,3
831201,3
831202,3
831203,3
831204,3
831205,2
831206,3
831207,2
831208,4
831209,2
831210,3
831211,3
831212,2
831213,4
831214,3
831215,3
831216,3
831217,3
831218,3
831219,3
831220,4
831221,3
831222,3
831223,3
831224,4
831225,3
831226,4
831227,4
831228,4
831229,4
831230,3
831231,3
831232,4
831233,4
831234,3
831235,4
831236,3
831237,4
831238,4
831239,4
831240,3
831241,3
831242,3
831243,4
831244,4
831245,3
831246,4
831247,4
831248,3
831249,3
831250,4
831251,4
831252,3
831253,4
831254,3
831255,3
831256,3
831257,3
831258,4
831259,4
831260,3
831261,3
831262,3
831263,2
831264,4
831265,4
831266,4
831267,2
831268,3
831269,3
831270,3
831271,4
831272,3
831273,4
831274,4
831275,3
831276,3
831277,3
831278,4
831279,4
831280,4
831281,4
831282,3
831283,3
831284,3
831285,3
831286,3
831287,4
831288,4
831289,2
831290,3
831291,2
831292,3
831293,3
831294,4
831295,5
831296,4
831297,4
831298,5
831299,4
831300,2
831301,3
831302,4
831303,4
831304,3
831305,4
831306,3
831307,3
831308,4
831309,5
831310,3
831311,3
831312,5
831313,3
831314,4
831315,3
831316,3
831317,4
831318,3
831319,3
831320,4
831321,4
831322,3
831323,3
831324,3
831325,4
831326,4
831327,3
831328,4
831329,2
831330,4
831331,3
831332,4
831333,4
831334,5
831335,3
831336,4
831337,5
831338,3
831339,5
831340,5
831341,3
831342,4
831343,4
831344,4
831345,4
831346,4
831347,4
831348,3
831349,3
831350,4
831351,4
831352,4
831353,3
831354,4
831355,4
831356,4
831357,4
831358,4
831359,4
831360,3
831361,5
831362,4
831363,5
831364,4
831365,4
831366,4
831367,3
831368,3
831369,4
831370,5
831371,5
831372,4
831373,4
831374,5
831375,4
831376,5
831377,5
831378,4
831379,5
831380,4
831381,3
831382,4
831383,4
831384,4
831385,3
831386,3
831387,4
831388,4
831389,4
831390,4
831391,4
831392,6
831393,3
831394,4
831395,5
831396,4
831397,4
831398,3
831399,4
831400,4
831401,4
831402,4
831403,4
831404,3
831405,3
831406,4
831407,4
831408,4
831409,3
831410,4
831411,4
831412,3
831413,4
831414,4
831415,2
831416,3
831417,1
831418,3
831419,2
831420,3
831421,5
831422,2
831423,4
831424,2
831425,3
831426,3
831427,5
831428,3
831429,3
831430,2
831431,2
831432,4
831433,2
831434,2
831435,3
831436,3
831437,3
831438,4
831439,2
831440,1
831441,3
831442,3
831443,2
831444,4
831445,3
831446,4
831447,5
831448,5
831449,4
831450,4
831451,4
831452,5
831453,5
831454,4
831455,5
831456,5
831457,4
831458,5
831459,4
831460,4
831461,4
831462,4
831463,4
831464,4
831465,4
831466,4
831467,5
831468,4
831469,3
831470,4
831471,4
831472,3
831473,5
831474,3
831475,3
831476,4
831477,4
831478,3
831479,4
831480,4
831481,4
831482,3
831483,3
831484,4
831485,3
831486,3
831487,4
831488,3
831489,4
831490,3
831491,3
831492,3
831493,3
831494,3
831495,3
831496,4
831497,4
831498,4
831499,4
831500,4
831501,4
831502,4
831503,3
831504,4
831505,4
831506,5
831507,3
831508,3
831509,5
831510,4
831511,5
831512,3
831513,5
831514,2
831515,3
831516,3
831517,4
831518,5
831519,4
831520,4
831521,2
831522,3
831523,3
831524,4
831525,3
831526,2
831527,3
831528,5
831529,4
831530,3
831531,3
831532,4
831533,4
831534,4
831535,4
831536,2
831537,4
831538,2
831539,4
831540,4
831541,4
831542,4
831543,4
831544,4
831545,3
831546,4
831547,4
831548,4
831549,3
831550,3
831551,2
831552,4
831553,3
831554,4
831555,3
831556,5
831557,4
831558,4
831559,4
831560,3
831561,4
831562,3
831563,4
831564,4
831565,5
831566,4
831567,3
831568,3
831569,4
831570,4
831571,3
831572,4
831573,4
831574,1
831575,4
831576,3
831577,4
831578,5
831579,3
831580,4
831581,4
831582,3
831583,3
831584,3
831585,4
831586,3
831587,4
831588,3
831589,4
831590,4
831591,3
831592,4
831593,4
831594,4
831595,4
831596,4
831597,4
831598,3
831599,4
831600,4
831601,4
831602,4
831603,3
831604,4
831605,4
831606,4
831607,4
831608,4
831609,4
831610,4
831611,5
831612,5
831613,4
831614,4
831615,3
831616,4
831617,4
831618,2
831619,5
831620,3
831621,5
831622,4
831623,4
831624,4
831625,4
831626,4
831627,3
831628,3
831629,4
831630,4
831631,3
831632,5
831633,3
831634,3
831635,4
831636,5
831637,4
831638,5
831639,3
831640,4
831641,4
831642,4
831643,4
831644,4
831645,5
831646,4
831647,4
831648,5
831649,4
831650,5
831651,3
831652,4
831653,4
831654,5
831655,4
831656,3
831657,3
831658,4
831659,4
831660,3
831661,4
831662,4
831663,3
831664,4
831665,3
831666,5
831667,3
831668,4
831669,4
831670,4
831671,4
831672,4
831673,5
831674,4
831675,4
831676,4
831677,4
831678,4
831679,4
831680,4
831681,4
831682,3
831683,5
831684,5
831685,5
831686,5
831687,3
831688,4
831689,4
831690,4
831691,3
831692,2
831693,2
831694,3
831695,3
831696,3
831697,2
831698,4
831699,3
831700,3
831701,4
831702,3
831703,4
831704,3
831705,4
831706,5
831707,4
831708,7
831709,4
831710,4
831711,4
831712,4
831713,4
831714,4
831715,3
831716,4
831717,5
831718,5
831719,4
831720,4
831721,4
831722,4
831723,4
831724,4
831725,5
831726,4
831727,3
831728,5
831729,4
831730,4
831731,4
831732,4
831733,4
831734,4
831735,3
831736,4
831737,4
831738,6
831739,5
831740,4
831741,4
831742,4
831743,4
831744,4
831745,4
831746,5
831747,5
831748,5
831749,5
831750,5
831751,5
831752,3
831753,5
831754,4
831755,4
831756,4
831757,5
831758,5
831759,4
831760,5
831761,5
831762,5
831763,4
831764,5
831765,5
831766,5
831767,5
831768,4
831769,5
831770,5
831771,5
831772,4
831773,5
831774,5
831775,4
831776,4
831777,4
831778,4
831779,3
831780,4
831781,4
831782,4
831783,4
831784,4
831785,3
831786,3
831787,4
831788,4
831789,4
831790,4
831791,4
831792,4
831793,4
831794,5
831795,4
831796,4
831797,4
831798,4
831799,4
831800,4
831801,3
831802,4
831803,4
831804,4
831805,5
831806,4
831807,3
831808,4
831809,4
831810,3
831811,4
831812,4
831813,3
831814,4
831815,4
831816,4
831817,4
831818,3
831819,3
831820,4
831821,4
831822,4
831823,2
831824,4
831825,4
831826,4
831827,4
831828,4
831829,3
831830,2
831831,4
831832,4
831833,4
831834,4
831835,3
831836,3
831837,2
831838,3
831839,3
831840,4
831841,4
831842,4
831843,4
831844,4
831845,3
831846,4
831847,3
831848,3
831849,4
831850,4
831851,3
831852,4
831853,4
831854,2
831855,4
831856,4
831857,4
831858,4
831859,3
831860,3
831861,4
831862,3
831863,4
831864,4
831865,3
831866,3
831867,4
831868,4
831869,4
831870,5
831871,3
831872,4
831873,4
831874,3
831875,4
831876,4
831877,5
831878,4
831879,4
831880,3
831881,5
831882,4
831883,4
831884,4
831885,4
831886,4
831887,3
831888,5
831889,4
831890,4
831891,4
831892,4
831893,5
831894,4
831895,5
831896,5
831897,4
831898,4
831899,4
831900,5
831901,5
831902,5
831903,4
831904,5
831905,4
831906,4
831907,5
831908,5
831909,5
831910,5
831911,4
831912,4
831913,4
831914,5
831915,5
831916,4
831917,4
831918,3
831919,4
831920,4
831921,4
831922,4
831923,3
831924,4
831925,4
831926,4
831927,4
831928,4
831929,4
831930,5
831931,5
831932,3
831933,4
831934,3
831935,5
831936,4
831937,4
831938,5
831939,4
831940,5
831941,4
831942,4
831943,4
831944,4
831945,4
831946,4
831947,5
831948,4
831949,4
831950,4
831951,5
831952,4
831953,2
831954,4
831955,3
831956,4
831957,4
831958,4
831959,4
831960,4
831961,5
831962,4
831963,4
831964,4
831965,3
831966,3
831967,4
831968,5
831969,4
831970,4
831971,4
831972,5
831973,3
831974,4
831975,5
831976,4
831977,4
831978,4
831979,4
831980,4
831981,4
831982,4
831983,4
831984,4
831985,5
831986,4
831987,4
831988,2
831989,3
831990,3
831991,3
831992,4
831993,5
831994,4
831995,4
831996,4
831997,4
831998,4
831999,5
832000,4
832001,4
832002,3
832003,4
832004,4
832005,4
832006,3
832007,4
832008,5
832009,4
832010,5
832011,3
832012,4
832013,4
832014,3
832015,4
832016,3
832017,4
832018,4
832019,4
832020,3
832021,4
832022,4
832023,4
832024,5
832025,4
832026,4
832027,3
832028,3
832029,3
832030,4
832031,4
832032,4
832033,4
832034,2
832035,3
832036,5
832037,3
832038,4
832039,4
832040,4
832041,4
832042,3
832043,4
832044,4
832045,4
832046,4
832047,4
832048,4
832049,4
832050,3
832051,3
832052,3
832053,4
832054,3
832055,4
832056,4
832057,3
832058,3
832059,3
832060,3
832061,3
832062,3
832063,4
832064,3
832065,3
832066,4
832067,3
832068,3
832069,4
832070,4
832071,4
832072,3
832073,3
832074,3
832075,3
832076,4
832077,3
832078,4
832079,3
832080,3
832081,5
832082,4
832083,4
832084,4
832085,2
832086,3
832087,4
832088,3
832089,4
832090,3
832091,4
832092,3
832093,3
832094,3
832095,3
832096,3
832097,3
832098,4
832099,3
832100,3
832101,3
832102,3
832103,3
832104,4
832105,3
832106,3
832107,3
832108,4
832109,4
832110,4
832111,4
832112,3
832113,3
832114,3
832115,5
832116,3
832117,3
832118,3
832119,3
832120,3
832121,4
832122,4
832123,3
832124,4
832125,4
832126,3
832127,3
832128,3
832129,3
832130,4
832131,3
832132,4
832133,4
832134,4
832135,3
832136,4
832137,3
832138,4
832139,4
832140,4
832141,4
832142,4
832143,4
832144,5
832145,3
832146,4
832147,4
832148,4
832149,4
832150,4
832151,4
832152,4
832153,4
832154,4
832155,4
832156,4
832157,4
832158,4
832159,4
832160,3
832161,5
832162,3
832163,4
832164,2
832165,4
832166,2
832167,3
832168,4
832169,4
832170,3
832171,2
832172,2
832173,3
832174,4
832175,4
832176,3
832177,4
832178,4
832179,4
832180,5
832181,4
832182,4
832183,4
832184,4
832185,4
832186,3
832187,3
832188,4
832189,3
832190,4
832191,4
832192,4
832193,4
832194,4
832195,4
832196,4
832197,3
832198,4
832199,4
832200,3
832201,3
832202,3
832203,4
832204,4
832205,3
832206,3
832207,4
832208,3
832209,3
832210,4
832211,3
832212,2
832213,4
832214,5
832215,4
832216,5
832217,5
832218,5
832219,4
832220,5
832221,4
832222,4
832223,4
832224,4
832225,4
832226,5
832227,5
832228,5
832229,3
832230,4
832231,4
832232,2
832233,3
832234,4
832235,3
832236,3
832237,3
832238,2
832239,2
832240,4
832241,3
832242,2
832243,3
832244,3
832245,3
832246,2
832247,3
832248,3
832249,3
832250,3
832251,3
832252,2
832253,3
832254,3
832255,3
832256,3
832257,2
832258,3
832259,3
832260,3
832261,3
832262,3
832263,4
832264,4
832265,4
832266,3
832267,4
832268,4
832269,3
832270,3
832271,3
832272,3
832273,4
832274,3
832275,2
832276,2
832277,3
832278,3
832279,3
832280,4
832281,3
832282,3
832283,4
832284,3
832285,3
832286,3
832287,4
832288,3
832289,2
832290,3
832291,3
832292,3
832293,3
832294,3
832295,3
832296,4
832297,3
832298,3
832299,2
832300,4
832301,2
832302,4
832303,3
832304,3
832305,4
832306,2
832307,2
832308,3
832309,2
832310,4
832311,3
832312,3
832313,2
832314,3
832315,2
832316,3
832317,3
832318,3
832319,3
832320,4
832321,2
832322,3
832323,2
832324,4
832325,3
832326,3
832327,3
832328,3
832329,2
832330,3
832331,4
832332,2
832333,3
832334,4
832335,2
832336,4
832337,2
832338,2
832339,3
832340,4
832341,3
832342,3
832343,4
832344,2
832345,4
832346,4
832347,3
832348,3
832349,3
832350,4
832351,2
832352,4
832353,4
832354,4
832355,4
832356,3
832357,4
832358,2
832359,2
832360,3
832361,4
832362,4
832363,3
832364,4
832365,3
832366,3
832367,3
832368,3
832369,3
832370,3
832371,4
832372,3
832373,2
832374,3
832375,3
832376,4
832377,3
832378,3
832379,3
832380,3
832381,4
832382,3
832383,4
832384,4
832385,4
832386,3
832387,4
832388,4
832389,3
832390,3
832391,3
832392,4
832393,3
832394,4
832395,3
832396,3
832397,3
832398,4
832399,3
832400,3
832401,4
832402,4
832403,4
832404,3
832405,3
832406,4
832407,3
832408,3
832409,3
832410,3
832411,3
832412,3
832413,3
832414,3
832415,2
832416,4
832417,4
832418,3
832419,4
832420,3
832421,3
832422,3
832423,3
832424,4
832425,3
832426,4
832427,4
832428,4
832429,4
832430,3
832431,4
832432,1
832433,4
832434,4
832435,4
832436,2
832437,4
832438,4
832439,4
832440,6
832441,5
832442,4
832443,4
832444,3
832445,3
832446,3
832447,4
832448,4
832449,3
832450,4
832451,3
832452,3
832453,4
832454,3
832455,3
832456,3
832457,4
832458,3
832459,4
832460,4
832461,3
832462,4
832463,4
832464,3
832465,3
832466,3
832467,3
832468,2
832469,4
832470,4
832471,4
832472,4
832473,3
832474,3
832475,3
832476,4
832477,3
832478,4
832479,4
832480,3
832481,4
832482,4
832483,4
832484,4
832485,3
832486,3
832487,2
832488,4
832489,4
832490,4
832491,4
832492,3
832493,3
832494,3
832495,4
832496,3
832497,3
832498,4
832499,4
832500,4
832501,4
832502,4
832503,3
832504,3
832505,3
832506,3
832507,3
832508,3
832509,4
832510,3
832511,3
832512,4
832513,4
832514,4
832515,3
832516,4
832517,2
832518,3
832519,3
832520,4
832521,3
832522,3
832523,4
832524,3
832525,4
832526,2
832527,4
832528,4
832529,3
832530,2
832531,3
832532,3
832533,4
832534,3
832535,4
832536,4
832537,4
832538,5
832539,5
832540,4
832541,4
832542,3
832543,4
832544,4
832545,4
832546,4
832547,4
832548,3
832549,3
832550,4
832551,4
832552,3
832553,3
832554,4
832555,4
832556,4
832557,4
832558,3
832559,3
832560,4
832561,3
832562,4
832563,4
832564,5
832565,4
832566,3
832567,3
832568,3
832569,4
832570,4
832571,2
832572,4
832573,4
832574,4
832575,4
832576,3
832577,4
832578,4
832579,3
832580,2
832581,4
832582,4
832583,3
832584,5
832585,3
832586,3
832587,5
832588,5
832589,4
832590,4
832591,4
832592,5
832593,5
832594,5
832595,5
832596,3
832597,5
832598,3
832599,4
832600,4
832601,4
832602,4
832603,3
832604,5
832605,3
832606,4
832607,1
832608,4
832609,3
832610,4
832611,3
832612,3
832613,4
832614,4
832615,4
832616,3
832617,4
832618,4
832619,3
832620,3
832621,3
832622,4
832623,4
832624,3
832625,3
832626,3
832627,4
832628,3
832629,4
832630,2
832631,3
832632,3
832633,3
832634,4
832635,4
832636,3
832637,3
832638,4
832639,4
832640,4
832641,4
832642,4
832643,3
832644,3
832645,3
832646,3
832647,3
832648,3
832649,4
832650,3
832651,3
832652,3
832653,3
832654,4
832655,4
832656,3
832657,4
832658,4
832659,3
832660,3
832661,3
832662,3
832663,3
832664,4
832665,3
832666,3
832667,4
832668,3
832669,3
832670,3
832671,3
832672,3
832673,4
832674,4
832675,3
832676,3
832677,4
832678,3
832679,4
832680,4
832681,4
832682,4
832683,4
832684,4
832685,4
832686,4
832687,4
832688,4
832689,4
832690,4
832691,4
832692,4
832693,3
832694,3
832695,5
832696,4
832697,4
832698,4
832699,4
832700,4
832701,4
832702,4
832703,4
832704,3
832705,4
832706,4
832707,4
832708,4
832709,4
832710,4
832711,4
832712,4
832713,4
832714,5
832715,3
832716,4
832717,3
832718,4
832719,4
832720,4
832721,4
832722,4
832723,4
832724,3
832725,4
832726,4
832727,4
832728,4
832729,4
832730,4
832731,3
832732,3
832733,4
832734,4
832735,4
832736,3
832737,2
832738,3
832739,3
832740,4
832741,4
832742,4
832743,4
832744,4
832745,4
832746,4
832747,4
832748,4
832749,4
832750,4
832751,3
832752,2
832753,4
832754,4
832755,3
832756,4
832757,4
832758,3
832759,3
832760,4
832761,3
832762,3
832763,3
832764,4
832765,4
832766,4
832767,4
832768,4
832769,4
832770,3
832771,3
832772,4
832773,3
832774,4
832775,4
832776,3
832777,4
832778,3
832779,3
832780,4
832781,3
832782,4
832783,3
832784,4
832785,4
832786,3
832787,3
832788,4
832789,4
832790,3
832791,4
832792,4
832793,3
832794,3
832795,2
832796,4
832797,4
832798,4
832799,4
832800,4
832801,3
832802,4
832803,4
832804,4
832805,4
832806,4
832807,4
832808,3
832809,4
832810,4
832811,3
832812,3
832813,3
832814,3
832815,4
832816,4
832817,4
832818,5
832819,4
832820,4
832821,4
832822,4
832823,3
832824,4
832825,3
832826,4
832827,3
832828,3
832829,4
832830,4
832831,3
832832,3
832833,4
832834,4
832835,4
832836,3
832837,4
832838,3
832839,3
832840,3
832841,4
832842,3
832843,4
832844,4
832845,4
832846,4
832847,4
832848,5
832849,5
832850,4
832851,4
832852,5
832853,4
832854,4
832855,5
832856,3
832857,5
832858,5
832859,5
832860,4
832861,4
832862,4
832863,4
832864,5
832865,4
832866,4
832867,4
832868,4
832869,4
832870,3
832871,4
832872,4
832873,4
832874,5
832875,5
832876,4
832877,5
832878,5
832879,5
832880,4
832881,4
832882,4
832883,4
832884,3
832885,4
832886,3
832887,4
832888,5
832889,4
832890,5
832891,4
832892,4
832893,5
832894,5
832895,5
832896,4
832897,4
832898,4
832899,4
832900,4
832901,4
832902,5
832903,4
832904,4
832905,3
832906,4
832907,5
832908,3
832909,4
832910,4
832911,4
832912,4
832913,3
832914,3
832915,4
832916,4
832917,4
832918,4
832919,4
832920,3
832921,4
832922,4
832923,5
832924,5
832925,6
832926,5
832927,5
832928,4
832929,5
832930,5
832931,4
832932,4
832933,3
832934,4
832935,4
832936,3
832937,4
832938,4
832939,4
832940,4
832941,4
832942,3
832943,4
832944,4
832945,3
832946,4
832947,3
832948,3
832949,3
832950,4
832951,5
832952,4
832953,5
832954,3
832955,3
832956,3
832957,3
832958,4
832959,4
832960,4
832961,3
832962,3
832963,2
832964,4
832965,3
832966,3
832967,5
832968,3
832969,3
832970,2
832971,3
832972,4
832973,4
832974,4
832975,3
832976,1
832977,2
832978,4
832979,3
832980,4
832981,4
832982,4
832983,4
832984,4
832985,4
832986,5
832987,3
832988,4
832989,4
832990,4
832991,4
832992,4
832993,4
832994,4
832995,4
832996,4
832997,4
832998,4
832999,4
833000,4
833001,4
833002,4
833003,4
833004,4
833005,4
833006,4
833007,4
833008,5
833009,3
833010,2
833011,3
833012,4
833013,4
833014,4
833015,4
833016,4
833017,3
833018,4
833019,4
833020,3
833021,4
833022,4
833023,5
833024,5
833025,4
833026,4
833027,4
833028,4
833029,4
833030,4
833031,4
833032,5
833033,4
833034,4
833035,4
833036,4
833037,4
833038,4
833039,4
833040,4
833041,4
833042,4
833043,3
833044,4
833045,4
833046,4
833047,5
833048,4
833049,4
833050,4
833051,4
833052,4
833053,4
833054,4
833055,4
833056,4
833057,4
833058,4
833059,4
833060,4
833061,4
833062,4
833063,4
833064,4
833065,5
833066,5
833067,4
833068,4
833069,4
833070,5
833071,5
833072,5
833073,4
833074,4
833075,4
833076,5
833077,4
833078,4
833079,4
833080,4
833081,5
833082,4
833083,4
833084,4
833085,4
833086,4
833087,4
833088,4
833089,4
833090,3
833091,4
833092,3
833093,4
833094,4
833095,4
833096,4
833097,4
833098,2
833099,3
833100,3
833101,2
833102,3
833103,3
833104,3
833105,3
833106,4
833107,4
833108,4
833109,3
833110,4
833111,3
833112,4
833113,3
833114,3
833115,3
833116,3
833117,4
833118,4
833119,3
833120,3
833121,4
833122,3
833123,3
833124,2
